url,id,sold,rating,reviews,initial_price,final_price,currency,stock,favorite,shop_url,seller_rating,seller_products,seller_chats_responded_percentage,seller_chat_time_reply,seller_joined_date,seller_followers,domain,brand,category_id,flash_sale,is_available,seller_id
https://shopee.vn/Combo-b%E1%BB%99-s%E1%BA%A1c-nhanh-20W-Basefast-C%E1%BB%A7-s%E1%BA%A1c-PD20W-nh%E1%BB%8F-g%E1%BB%8Dn-d%C3%A2y-d%C3%B9-si%C3%AAu-b%E1%BB%81n-cho-iphone-11-12-13-14-promax-i.887241754.24629185242?model_id=240793856756,24629185242,6,5,0,300000,199000,VND,10,0,https://shopee.vn/baseusmall,4.9,194,65,3.33 hours,Fri Oct 21 2022 04:23:10 GMT+0000 ,51096,https://shopee.vn,Basefast,100013,TRUE,,
https://shopee.vn/Kem-Ch%E1%BB%91ng-N%E1%BA%AFng-C%E1%BA%A5p-%E1%BA%A8m-Skin1004-Madagascar-Blue-Centella-HYALU-CICA-Water-Fit-Sun-Serum-SPF50-PA-50ml-XANH-i.256444447.22126670128,22126670128,55,5,27,600000,359000,VND,8,35,https://shopee.vn/beravbeauty,4.94,936,94,2.61 hours,Fri May 01 2020 14:36:58 GMT+0000 ,543520,https://shopee.vn,SKIN1004,100630,FALSE,TRUE,256444447
https://shopee.vn/Chi%E1%BA%BFu-%C4%91i%E1%BB%81u-ho%C3%A0-cao-su-non-b%E1%BB%8Dc-%C4%91%E1%BB%87m-chi%E1%BA%BFu-cao-su-tencel-cho-b%C3%A9-m%E1%BB%81m-m%E1%BB%8Bn-m%C3%A1t-l%E1%BA%A1nh-t%E1%BA%B7ng-k%C3%A8m-2-v%E1%BB%8F-g%E1%BB%91i-c%C3%B9ng-m%E1%BA%A7u-i.175329928.12672368007?model_id=115147110659,12672368007,40,4.94,18,620000,620000,VND,9598,24,https://shopee.vn/mvyshop,4.84,506,99,2.01 hours,Tue Sep 03 2019 01:47:47 GMT+0000 ,49286,https://shopee.vn,,100636,FALSE,TRUE,175329928
https://shopee.vn/Qu%E1%BA%A7n-Softy-Touch-cao-c%E1%BA%A5p-si%C3%AAu-co-gi%C3%A3n-m%E1%BB%81m-m%E1%BB%8Bn-th%E1%BA%A5m-h%C3%BAt-m%E1%BB%93-h%C3%B4i-t%E1%BB%91t-CHUHEE-i.285882937.22150397361?model_id=167791315998,22150397361,61,5,25,450000,360000,VND,152,33,https://shopee.vn/chuhee_sportswear,4.9,157,100,2.19 hours,Thu Jul 16 2020 11:40:34 GMT+0000 ,5244,https://shopee.vn,,100017,FALSE,TRUE,285882937
https://shopee.vn/C%C3%A1-Linh-kho-M%C3%ADa-Antesco-%C4%91%C3%B3ng-h%E1%BB%99p-210g-%C4%90%E1%BA%B7c-s%E1%BA%A3n-OCOP-4-sao-An-Giang-Phan-Nam-FOOD-c%E1%BB%ADa-h%C3%A0ng-n%C3%B4ng-s%E1%BA%A3n-s%E1%BA%A1ch-an-to%C3%A0n-i.1263567688.26402235746,26402235746,12,4.86,7,54000,54000,VND,48,7,https://shopee.vn/phannamfood_nongsansach,4.85,66,67,3.34 hours,Thu May 23 2024 03:14:19 GMT+0000 ,794,https://shopee.vn,Antesco,100629,FALSE,TRUE,1263567688
https://shopee.vn/%C4%90%E1%BA%A7u-chuy%E1%BB%83n-%C4%91%E1%BB%95i-kh%C3%B4ng-d%C3%A2y-BASEUS-BA07-USB-bluetooth-5.3-%C4%91%E1%BB%99-ph%C3%A2n-gi%E1%BA%A3i-cao-th%C3%ADch-h%E1%BB%A3p-cho-loa-laptop-PC-i.1014224460.23946599923?model_id=127622955661,23946599923,22,5,10,250000,129000,VND,80,3,https://shopee.vn/baniecom.smart.store,4.95,99,78,2.47 hours,Thu Jun 08 2023 11:48:28 GMT+0000 ,9030,https://shopee.vn,Baseus,100644,FALSE,TRUE,1014224460
https://shopee.vn/Khuy%C3%AAn-tai-b%E1%BA%A1c-n%E1%BB%AF-TLEE-b%C3%B4ng-tai-n%C6%A1-tr%C6%A1n-phong-c%C3%A1ch-minimalist-TLEE-JEWELRY-B0407-i.11263389.28151468996,28151468996,447,4.98,194,200000,149000,VND,163,653,https://shopee.vn/tlee.official,4.89,1400,99,1.61 hours,Wed Oct 19 2016 15:31:35 GMT+0000 ,1424401,https://shopee.vn,TLEE JEWELRY,100009,FALSE,TRUE,11263389
https://shopee.vn/Qu%E1%BA%A7n-jean-%C4%91en-nam-%E2%9C%85-qu%E1%BA%A7n-jean-nam-%C4%91en-%E2%9C%85-qu%E1%BA%A7n-%C4%91en-tr%C6%A1n-r%C3%A1ch-g%E1%BB%91i-co-d%C3%A3n-TRENDYSTORE-i.480276809.11018040817?model_id=100991181370,11018040817,2476,4.81,860,240000,180000,VND,2617,441,https://shopee.vn/trendystore_danang,4.83,117,55,4.40 hours,Sat Jul 03 2021 07:52:44 GMT+0000 ,32705,https://shopee.vn,DENIMST,100011,FALSE,TRUE,480276809
https://shopee.vn/IQ-Angel-%C3%81o-Kho%C3%A1c-C%C3%A1nh-D%C6%A1i-Th%E1%BB%9Di-Trang-M%C3%B9a-Xu%C3%A2n-Cho-B%C3%A9-Trai-i.619024808.23974823767?model_id=167773303625,23974823767,18,4.5,8,232000,142000,VND,59999,9,https://shopee.vn/iqangle.vn,4.73,3648,100,0.95 hours,Fri Dec 10 2021 03:37:57 GMT+0000 ,80051,https://shopee.vn,IQ Angel,100633,FALSE,TRUE,619024808
https://shopee.vn/We-flower-B%C3%B4ng-Tai-M%E1%BA%A1-B%E1%BA%A1c-925-H%C3%ACnh-Ng%C3%B4i-Sao-B%C6%B0%E1%BB%9Bm-Tr%C3%A1i-Tim-%C4%90%C3%ADnh-%C4%90%C3%A1-Kh%C3%B4ng-G%C3%A2y-D%E1%BB%8B-%E1%BB%A8ng-Th%E1%BB%9Di-Trang-Cho-Nam-V%C3%A0-N%E1%BB%AF-i.252386387.23180305620?model_id=214582274995,23180305620,2402,4.85,1069,6667,4000,VND,120234,369,https://shopee.vn/flower789.vn,4.82,1541,78,4.58 hours,Tue Apr 21 2020 07:56:07 GMT+0000 ,498978,https://shopee.vn,We Flower,100009,FALSE,TRUE,252386387
https://shopee.vn/Con-L%C4%83n-Tr%E1%BB%A3-L%E1%BB%B1c-T%E1%BA%ADp-B%E1%BB%A5ng-M%E1%BA%ABu-2023-Th%E1%BA%BF-H%E1%BB%87-M%E1%BB%9Bi-Nh%E1%BA%A5t-2-B%C3%A1nh-Cao-C%E1%BA%A5p-C%C3%B3-%C4%90%E1%BB%87m-H%E1%BB%97-Tr%E1%BB%A3-Khu%E1%BB%B7u-Tay-T%E1%BA%B7ng-K%C3%A8m-Mi%E1%BA%BFng-L%C3%B3t-Ch%C3%A2n-i.289611544.23980244449?model_id=127732158292,23980244449,413,4.83,221,250000,160000,VND,127,467,https://shopee.vn/giadung888.vn,4.75,46,25,3.22 hours,Mon Jul 27 2020 05:00:29 GMT+0000 ,17608,https://shopee.vn,,100637,TRUE,TRUE,289611544
https://shopee.vn/B%C3%A0n-Ch%E1%BA%A3i-V%E1%BB%87-Sinh-Khe-H%E1%BB%9F-G%C3%B3c-R%C3%A3nh-%C4%90a-N%C4%83ng-C%E1%BB%8D-V%E1%BB%87-Sinh-Khe-Nh%C3%A0-T%E1%BA%AFm-Khe-C%E1%BB%ADa-Nh%C3%A0-B%E1%BA%BFp-Nh%E1%BB%8F-G%E1%BB%8Dn-Ti%E1%BB%87n-L%E1%BB%A3i-RIN-i.430875526.23954728095,23954728095,5399,4.8,2323,15000,5000,VND,197,462,https://shopee.vn/ringiadung.vn,4.73,626,99,1.26 hours,Mon Apr 26 2021 04:02:31 GMT+0000 ,78584,https://shopee.vn,RIN,100636,TRUE,TRUE,430875526
https://shopee.vn/T%E1%BA%A5t-V%E1%BB%9B-Nam-C%E1%BB%95-Ng%E1%BA%AFn-D%E1%BA%A1ng-L%C6%B0%E1%BB%9Bi-Tho%C3%A1ng-Kh%C3%AD-T%E1%BA%A5t-M%C3%B9a-H%C3%A8-Nam-Kh%E1%BB%AD-M%C3%B9i-Ch%E1%BB%91ng-H%C3%B4i-Ch%C3%A2n-i.831431367.24680499983?model_id=232790056981,24680499983,682,4.88,362,60000,40000,VND,300,80,https://shopee.vn/yeutat,4.89,15,76,2.37 hours,Mon Aug 01 2022 04:49:31 GMT+0000 ,2102,https://shopee.vn,,100011,TRUE,TRUE,831431367
https://shopee.vn/-GI%E1%BA%A2M-300K-Xe-%C4%91%E1%BA%A1p-th%E1%BB%83-thao-Th%E1%BB%91ng-nh%E1%BA%A5t-GN-06-26-2.0-PRO(T%E1%BA%B7ng-%C4%91%C3%A8n-kho%C3%A1-d%E1%BA%A7u-tra-x%C3%ADch-l%E1%BB%A5c-gi%C3%A1c)-i.545631919.22558055727?model_id=199157758729,22558055727,63,4.5,22,3490000,3141000,VND,1474,26,https://shopee.vn/xedapbaophuc,4.85,350,100,0.32 hours,Thu Sep 23 2021 15:36:34 GMT+0000 ,7026,https://shopee.vn,THONGNHAT,100637,FALSE,TRUE,545631919
https://shopee.vn/Tr%C3%A0-An-Th%E1%BA%A7n-Ng%E1%BB%A7-Ngon-D%C6%B0%E1%BB%A3c-Li%E1%BB%87u-P%C3%B9-M%C3%A1t-gi%C3%BAp-ng%E1%BB%A7-ngon-gi%E1%BA%A5c-Tr%C3%A0-An-Th%E1%BA%A7n-T%C3%BAi-L%E1%BB%8Dc-nguy%C3%AAn-li%E1%BB%87u-t%E1%BB%B1-nhi%C3%AAn-R%E1%BB%ABng-qu%E1%BB%91c-gia-P%C3%B9-M%C3%A1t-i.188770908.23977310648,23977310648,198,4.96,126,110000,65000,VND,11,767,https://shopee.vn/duoclieupumat.official,4.98,17,100,0.99 hours,Tue Oct 15 2019 17:06:26 GMT+0000 ,2789,https://shopee.vn,Dược liệu Pù Mát,100629,TRUE,TRUE,188770908
https://shopee.vn/S%C6%A1n-RedFox-%C4%91%E1%BB%A7-m%C3%A0u-m%C3%A0u-%C4%91en-m%C3%A0u-%C4%91%E1%BB%8F-m%C3%A0u-tr%E1%BA%AFng-m%C3%A0u-v%C3%A0ng-m%C3%A0u-xanh-m%C3%A0u-h%E1%BB%93ng-s%C6%A1n-%C3%B4-t%C3%B4-xe-m%C3%A1y-dung-t%C3%ADch-400ml-i.40117895.1135777897?model_id=85671574051,1135777897,2922,4.84,1144,35000,35000,VND,376353,310,https://shopee.vn/shop_sonxitnhapkhau,4.87,114,99,1.79 hours,Tue Oct 24 2017 09:06:37 GMT+0000 ,2190,https://shopee.vn,BOSNY,100640,FALSE,TRUE,40117895
https://shopee.vn/Usb-Sound-D%C3%A2y-3d-7.1-Tr%E1%BA%AFng-Sound-5H-Ti%E1%BB%87n-L%E1%BB%A3i-Chuy%E1%BB%83n-%C4%90%E1%BB%95i-T%E1%BB%AB-USB-Sang-%C3%82m-Thanh-ARIGATO-USD7-i.51583171.833828739?model_id=153278789374,833828739,915,4.8,414,35000,24639,VND,207,11511,https://shopee.vn/arigato.pc,4.79,180,94,0.71 hours,Mon Jan 08 2018 13:50:28 GMT+0000 ,30382,https://shopee.vn,Arigato,100644,FALSE,TRUE,51583171
https://shopee.vn/Aolang-T%C3%BAi-X%C3%A1ch-%C4%90eo-Vai-H%C3%ACnh-Vu%C3%B4ng-C%E1%BB%A1-Nh%E1%BB%91i-D%C3%A2y-%C4%90eo-S%E1%BB%A3i-h-Th%E1%BB%9Di-Trang-Cho-N%E1%BB%AF-i.965909001.21888371687?model_id=226394971756,21888371687,21076,4.75,12414,195000,89000,VND,597,16499,https://shopee.vn/noway12.vn,4.77,1914,100,0.95 hours,Thu Mar 09 2023 02:51:27 GMT+0000 ,173710,https://shopee.vn,Aolang,100016,TRUE,TRUE,965909001
https://shopee.vn/DALATI-B%E1%BB%99-D%C3%A2y-Chuy%E1%BB%81n-B%C3%B4ng-Tai-B%E1%BA%B1ng-Th%C3%A9p-Titan-H%C3%ACnh-Hoa-H%C6%B0%E1%BB%9Bng-D%C6%B0%C6%A1ng-D%C3%A1t-Nh%E1%BA%B9-Sang-Tr%E1%BB%8Dng-i.797487735.17697262629?model_id=167622699852,17697262629,245,4.59,111,120000,60000,VND,10068,111,https://shopee.vn/ailida0.vn,4.82,963,96,1.45 hours,Sat Jun 18 2022 01:38:37 GMT+0000 ,9096,https://shopee.vn,DALATI,100009,FALSE,TRUE,797487735
https://shopee.vn/-Ch%C3%ADnh-H%C3%A3ng-%C4%90%E1%BB%93ng-H%E1%BB%93-N%E1%BB%AF-Daniel-Wellington-Classic-Petite-Melrose-White-Size-28mm-32mm-36mm-V%C3%B2ng-Cuff-Ch%C3%ADnh-H%C3%A3ng-i.484720506.24722892407?model_id=88906421279,24722892407,139,4.95,59,2280000,1778400,VND,90,238,https://shopee.vn/daniel.watch.official_vietnam,4.94,95,87,2.38 hours,Thu Jul 08 2021 16:16:54 GMT+0000 ,66181,https://shopee.vn,,100534,TRUE,TRUE,484720506
https://shopee.vn/Xe-%C4%91%E1%BA%A1p-%C4%91%E1%BB%8Ba-h%C3%ACnh-26inch-21-t%E1%BB%91c-%C4%91%E1%BB%99-Xe-%C4%91%E1%BA%A1p-leo-n%C3%BAi-ng%C6%B0%E1%BB%9Di-l%E1%BB%9Bn-Khung-th%C3%A9p-carbon-cao-d%C3%A0y-i.607115873.29356383763?model_id=241273893546,29356383763,25,4.33,12,2500000,1790000,VND,13,38,https://shopee.vn/keepgoingmax.vn,4.86,77,100,0.00 hours,Mon Nov 29 2021 09:17:30 GMT+0000 ,11293,https://shopee.vn,Keep Going Max,100637,TRUE,TRUE,607115873
https://shopee.vn/Th%E1%BA%AFt-l%C6%B0ng-nam-da-cao-c%E1%BA%A5p-d%C3%A2y-l%C6%B0ng-nam-m%E1%BA%B7t-kh%C3%B3a-t%E1%BB%B1-%C4%91%E1%BB%99ng-sang-tr%E1%BB%8Dng-n%E1%BB%8Bt-da-m%C3%A0u-%C4%91en-%C4%90HT1-i.448364971.25069997593?model_id=240510970656,25069997593,5324,4.68,1827,50000,29000,VND,570,95,https://shopee.vn/bongstore1996,4.72,163,100,2.88 hours,Fri May 21 2021 09:28:20 GMT+0000 ,19791,https://shopee.vn,,100009,TRUE,TRUE,448364971
https://shopee.vn/-1Kg-T%C3%BAi-G%C3%B3i-H%C3%A0ng-T%C3%BAi-Ni%C3%AAm-Phong-Si%C3%AAu-Dai-Si%C3%AAu-R%E1%BA%BB-%C4%90%E1%BB%A7-Size-i.127565072.19604483897?model_id=221883975146,19604483897,12793,4.9,7496,74000,45000,VND,43074,2009,https://shopee.vn/tuigoihangnhuy,4.9,25,97,1.50 hours,Tue Feb 19 2019 19:33:26 GMT+0000 ,2553,https://shopee.vn,,100636,TRUE,TRUE,127565072
https://shopee.vn/%C4%90%C3%A8n-h%E1%BB%8Dc-ch%E1%BB%91ng-c%E1%BA%ADn-%C4%91i%E1%BB%81u-ch%E1%BB%89nh-linh-ho%E1%BA%A1t-32cm-%C4%91%C3%A8n-Led-g%E1%BA%AFn-b%C3%A0n-h%E1%BB%8Dc-t%C3%ADch-%C4%91i%E1%BB%87n-%C4%91a-n%C4%83ng-%C4%91i%E1%BB%81u-ch%E1%BB%89nh-xoay-80-%C4%91%E1%BB%99-i.773875006.21446009661?model_id=166436290072,21446009661,8302,4.82,3490,200000,98000,VND,42,4867,https://shopee.vn/takoo.store,4.83,31,97,1.36 hours,Tue May 17 2022 14:43:39 GMT+0000 ,18632,https://shopee.vn,TAKOO,100636,TRUE,TRUE,773875006
https://shopee.vn/T%E1%BA%A5t-%C4%91%C3%A1-b%C3%B3ng-ch%E1%BB%91ng-tr%C6%A1n-MINUTE-d%E1%BB%87t-kim-d%C3%A0y-d%E1%BA%B7n-kh%C3%B4ng-g%C3%A2y-m%C3%B9i-t%E1%BA%A5t-%C4%91%C3%A1-b%C3%B3ng-6-m%C3%A0u-c%C3%B3-%C4%91%E1%BA%BF-cao-su-non-ch%E1%BB%91ng-tr%C6%B0%E1%BB%A3t-hi%E1%BB%87u-qu%E1%BA%A3-i.758825040.25476320244?model_id=226264052894,25476320244,499,4.88,204,30000,26800,VND,67287,1277,https://shopee.vn/minute_brand,4.87,60,99,1.52 hours,Wed Apr 27 2022 14:37:22 GMT+0000 ,33476,https://shopee.vn,Wika,100011,FALSE,TRUE,758825040
https://shopee.vn/Xe-%C4%91%E1%BA%A9y-h%C3%A0ng-g%E1%BA%A5p-g%E1%BB%8Dn-Stanley-t%E1%BA%A3i-tr%E1%BB%8Dng-%C4%91%E1%BA%BFn-137Kg-xe-%C4%91%E1%BA%A9y-tay-%C4%91a-n%C4%83ng-khung-s%C6%B0%E1%BB%9Dn-th%C3%A9p-t%E1%BA%A3i-tr%E1%BB%8Dng-l%E1%BB%9Bn-d%C3%B9ng-cho-gia-%C4%91%C3%ACnh-i.350469027.21601150794?model_id=226433265722,21601150794,452,4.92,173,1583000,1165000,VND,9988,16,https://shopee.vn/xtools_vn,4.89,3240,99,2.19 hours,Sat Dec 05 2020 01:56:24 GMT+0000 ,64356,https://shopee.vn,STANLEY,100636,FALSE,TRUE,350469027
https://shopee.vn/Chai-t%E1%BA%A9y-v%E1%BB%87-sinh-toilet-Mr.Fresh-1000ml-900ml-(new)-nhi%E1%BB%81u-m%C3%B9i-h%C6%B0%C6%A1ng-i.322603551.9254722561?model_id=55417308704,9254722561,3273,4.93,1319,34000,24500,VND,120,199,https://shopee.vn/handostore,4.9,504,100,1.18 hours,Wed Oct 14 2020 06:32:01 GMT+0000 ,22801,https://shopee.vn,Mr. FRESH,100636,TRUE,TRUE,322603551
https://shopee.vn/Gi%C6%B0%E1%BB%9Dng-s%E1%BA%AFt-gia-%C4%91%C3%ACnh-gi%C3%A1-r%E1%BA%BB-gi%C6%B0%E1%BB%9Dng-ng%E1%BB%A7-%C4%91%C6%A1n-gi%E1%BA%A3n-1-2-3-ng%C6%B0%E1%BB%9Di-n%E1%BA%B1m-80cm-1m-1m2-1m4-1m6-1m8-ATD-i.1083014350.23956737635?model_id=245087659588,23956737635,8,5,3,1250000,1250000,VND,595,7,https://shopee.vn/tu_ho_so_van_phong.hcm_atd,4.9,239,96,1.66 hours,Thu Sep 28 2023 07:08:17 GMT+0000 ,323,https://shopee.vn,ACZ,100636,FALSE,TRUE,1083014350
https://shopee.vn/ZHUXIAOGU-N%E1%BB%89-T%C3%BAi-Neu-X%C3%A1ch-C%E1%BB%A1-L%E1%BB%9Bn-In-Cho-M%E1%BB%9Bi-Ch%E1%BB%AF-Nu-t%C3%BAi-canvas-t%C3%BAi-to-i.984787541.23944749826?model_id=175929144767,23944749826,5185,4.86,3204,65000,39000,VND,1368358,3440,https://shopee.vn/maofe04.vn,4.75,256,100,0.92 hours,Wed Apr 12 2023 12:39:04 GMT+0000 ,19223,https://shopee.vn,ZHUXIAOGU,100016,FALSE,TRUE,984787541
https://shopee.vn/N%C6%B0%E1%BB%9Bc-x%E1%BB%8Bt-th%C6%A1m-ch%E1%BB%91ng-nh%C4%83n-qu%E1%BA%A7n-%C3%A1o-Hygiene-Th%C3%A1i-Lan-220ml-h%C6%B0%C6%A1ng-n%C6%B0%E1%BB%9Bc-hoa-i.720471420.23967440202?model_id=214466068700,23967440202,346,4.86,132,195000,124000,VND,9,240,https://shopee.vn/hygiene_official,4.92,56,100,1.13 hours,Thu Mar 17 2022 09:33:17 GMT+0000 ,132756,https://shopee.vn,Hygiene,100636,TRUE,TRUE,720471420
https://shopee.vn/V%E1%BB%9B-Y-Khoa-B%E1%BA%AFp-Ch%C3%A2n-Yasee-T%E1%BA%A5t-Suy-Gi%C3%A3n-T%C4%A9nh-M%E1%BA%A1ch-(M%C3%A0u-%C4%91en)-(1-%C4%91%C3%B4i)-i.952274483.23942478457?model_id=165900300224,23942478457,69,4.83,29,139000,139000,VND,4840,15,https://shopee.vn/ykhoahoangchau79,4.91,857,97,0.74 hours,Fri Feb 10 2023 08:54:30 GMT+0000 ,1935,https://shopee.vn,YASEE,100001,FALSE,TRUE,952274483
https://shopee.vn/Combo-12-ly-ch%C3%A1o-y%E1%BA%BFn-%C4%91%E1%BA%ADu-xanh-Y%E1%BA%BFn-Vi%E1%BB%87t-thanh-m%C3%A1t-v%E1%BB%8B-th%E1%BB%8Bt-b%E1%BA%B1m-rau-c%E1%BB%A7-g%C3%A0-h%E1%BA%A7m-h%E1%BA%A1t-sen-b%E1%BB%95-d%C6%B0%E1%BB%A1ng-1-ly-x-50g-i.105508754.29904316846?model_id=246125206942,29904316846,6,5,4,186000,164000,VND,23,1,https://shopee.vn/congty_cp_yenviet1,4.96,103,100,0.31 hours,Sat Nov 17 2018 05:04:30 GMT+0000 ,7611,https://shopee.vn,Yến Việt,100629,FALSE,TRUE,105508754
https://shopee.vn/Qu%E1%BA%A7n-short-nam-qu%E1%BA%A7n-ng%E1%BA%AFn-nam-KAKI-LO%E1%BA%A0I-%C4%90%E1%BA%B8P-c%E1%BA%A1p-khuy-tr%E1%BA%BB-trung-n%C4%83ng-%C4%91%E1%BB%99ng-i.337694368.9022286795?model_id=197333141645,9022286795,24207,4.77,13149,150000,78000,VND,1309,4112,https://shopee.vn/mk_shop2508,4.73,60,97,2.82 hours,Thu Nov 12 2020 03:06:00 GMT+0000 ,60908,https://shopee.vn,,100011,TRUE,TRUE,337694368
https://shopee.vn/Xe-M%C3%A1y-Honda-Vario-125-2024-Phi%C3%AAn-B%E1%BA%A3n-%C4%90%E1%BA%B7c-Bi%E1%BB%87t-i.1013217407.24381048375,24381048375,3,5,1,49730000,46746000,VND,3,3,https://shopee.vn/head_dung_tien,4.8,53,76,3.51 hours,Tue Jun 06 2023 14:46:40 GMT+0000 ,4871,https://shopee.vn,HONDA,100641,FALSE,TRUE,1013217407
https://shopee.vn/Chu%E1%BB%99t-m%C3%A1y-t%C3%ADnh-kh%C3%B4ng-d%C3%A2y-SIDOTECH-PX2-wireless-USB-gaming-thi%E1%BA%BFt-k%E1%BA%BF-c%C3%B4ng-th%C3%A1i-h%E1%BB%8Dc-3-m%E1%BB%A9c-DPI-cho-laptop-PC-i.412295728.23905916969?model_id=187010622436,23905916969,53,4.86,22,599000,329000,VND,433,90,https://shopee.vn/sidotech_hcm,4.88,107,100,0.53 hours,Sun Mar 28 2021 14:15:06 GMT+0000 ,53325,https://shopee.vn,sido tech,100644,FALSE,TRUE,412295728
https://shopee.vn/Y%E1%BA%BFn-s%C3%A0o-%C3%8Dch-Nhi-T%E1%BB%95-y%E1%BA%BFn-ch%C6%B0ng-s%E1%BA%B5n-%C4%91%C6%B0%E1%BB%9Dng-ph%C3%A8n-set-4-h%C5%A9-x-70ml-gi%C3%BAp-b%E1%BB%95-sung-dinh-d%C6%B0%E1%BB%A1ng-t%C4%83ng-s%E1%BB%A9c-%C4%91%E1%BB%81-kh%C3%A1ng-cho-tr%E1%BA%BB-em-i.981106296.23971764641?model_id=223240621961,23971764641,1814,4.96,684,192000,175800,VND,3082,162,https://shopee.vn/nam_duoc_official_mn,4.95,127,100,1.01 hours,Thu Apr 06 2023 03:09:54 GMT+0000 ,24558,https://shopee.vn,Nam Dược,100629,FALSE,TRUE,981106296
https://shopee.vn/Ch%C4%83n-M%E1%BB%81n-N%E1%BB%89-M%E1%BB%8Fng-Nh%E1%BA%B9-%C3%81nh-Sao-D%C3%B9ng-Cho-V%C4%83n-Ph%C3%B2ng-Gia-%C4%90%C3%ACnh-Th%C3%B4ng-Tho%C3%A1ng-D%E1%BB%85-G%E1%BA%A5p-G%E1%BB%8Dn-%C4%90i-Du-L%E1%BB%8Bch-1m6x1m9-i.25701857.23975286688?model_id=178313374505,23975286688,156,4.84,67,180000,119000,VND,96057,95,https://shopee.vn/anhsao_official,4.87,112,97,1.83 hours,Fri Jun 16 2017 07:29:19 GMT+0000 ,26029,https://shopee.vn,A ,100636,FALSE,TRUE,25701857
https://shopee.vn/Gi%C3%A0y-cao-g%C3%B3t-h%E1%BB%9F-g%C3%B3t-Ch%E1%BB%8B-%C4%90%E1%BA%B9p-Store-%C4%91%C3%ADnh-%C4%91%C3%A1-vu%C3%B4ng-g%C3%B3t-nh%E1%BB%8Dn-9cm-sandal-n%E1%BB%AF-cao-g%C3%B3t-7-ph%C3%A2n-m%C3%A3-U59-i.72271999.20086214268?model_id=222685187958,20086214268,1876,4.88,1058,420000,220000,VND,6123,1948,https://shopee.vn/chidepstore,4.88,225,99,1.60 hours,Wed May 30 2018 20:06:24 GMT+0000 ,544207,https://shopee.vn,Chị Đẹp Store,100532,FALSE,TRUE,72271999
https://shopee.vn/D%C3%A2u-T%C3%A2y-S%E1%BA%A5y-D%E1%BA%BBo-Kh%C3%B4ng-%C4%90%C6%B0%E1%BB%9Dng-The-M%C4%83ng-%C4%90en-250g-%C4%90%E1%BA%B7c-S%E1%BA%A3n-M%C4%83ng-%C4%90en-Kon-Tum-i.632066947.23941447123?model_id=137598367871,23941447123,406,4.88,248,120000,98000,VND,3404,148,https://shopee.vn/themangden,4.82,77,97,0.78 hours,Tue Dec 21 2021 07:03:05 GMT+0000 ,11259,https://shopee.vn,The Măng Đen,100629,FALSE,TRUE,632066947
https://shopee.vn/Qu%E1%BA%A7n-B%C3%B2-Jeans-Baggy-nam-c%E1%BA%A1p-cao-phom-xu%C3%B4ng-%E1%BB%91ng-su%C3%B4ng-r%E1%BB%99ng-l%E1%BB%A1-cao-c%E1%BA%A5p-big-size-Avocado-i.990716895.24473934401?model_id=205323662465,24473934401,2192,4.87,905,230000,158700,VND,275626,48,https://shopee.vn/avocado_official,4.85,88,99,0.95 hours,Mon Apr 24 2023 08:14:14 GMT+0000 ,127614,https://shopee.vn,AVOCADO,100011,FALSE,TRUE,990716895
https://shopee.vn/-Ch%C3%ADnh-H%C3%A3ng-%C4%90%E1%BB%93ng-H%E1%BB%93-Daniel-Wellington-Iconic-Link-Size-28-40mm-D%C3%A0nh-Cho-Nam-V%C3%A0-N%E1%BB%AF-%C4%90%E1%BB%93ng-H%E1%BB%93-Ch%C3%ADnh-H%C3%A3ng-i.484720506.24322895055?model_id=255663064990,24322895055,57,4.83,35,3250000,1722500,VND,160,162,https://shopee.vn/daniel.watch.official_vietnam,4.94,95,87,2.38 hours,Thu Jul 08 2021 16:16:54 GMT+0000 ,66181,https://shopee.vn,,100534,TRUE,TRUE,484720506
https://shopee.vn/Tai-Nghe-Bluetooth-5.0-Kh%C3%B4ng-D%C3%A2y-E7S-B%E1%BA%A3n-Pro-Upgrade-Pin-Tr%C3%A2u-N%C3%BAt-C%E1%BA%A3m-%E1%BB%A8ng-Nh%E1%BA%A1y-IPX4-Ch%E1%BB%91ng-N%C6%B0%E1%BB%9Bc-%C3%82m-Thanh-N%E1%BB%95i-C%C3%B3-Mic-k%E1%BA%BFt-N%E1%BB%91i-T%E1%BB%B1-%C4%90%E1%BB%99ng-D%C3%B9ng-Cho-T%E1%BA%A5t-C%E1%BA%A3-%C4%91i%E1%BB%87n-Tho%E1%BA%A1i-LED-K%E1%BB%B9-Thu%E1%BA%ADt-S%E1%BB%91-i.848458920.21940685400?model_id=155634346468,21940685400,5977,4.71,2412,162529,75998,VND,1800,2440,https://shopee.vn/smartisan.vn,4.55,190,70,0.63 hours,Wed Aug 24 2022 02:13:51 GMT+0000 ,8571,https://shopee.vn,,100535,TRUE,TRUE,848458920
https://shopee.vn/X%E1%BB%8Bt-ch%E1%BB%91ng-mu%E1%BB%97i-Skin-Vape-Nh%E1%BA%ADt-B%E1%BA%A3n-200ml-i.83432445.2592436829?model_id=131065461820,2592436829,397,4.98,234,189000,143000,VND,16,168,https://shopee.vn/marie.japan,4.95,1124,99,2.87 hours,Wed Aug 08 2018 09:11:48 GMT+0000 ,435130,https://shopee.vn,SKIN VAPE,100001,FALSE,TRUE,83432445
